type,start_msc,end_msc,identity
BROKER_HMR_SCHEDULED,1668096900000,1668098100000,840030007:156473
BROKER_HMR_SCHEDULED,1668096900000,1668098100000,840030034:156753
BROKER_HMR_SCHEDULED,1668096900000,1668098100000,840030035:156765
BROKER_HMR_SCHEDULED,1668096900000,1668098100000,840140001:171423
KINGEA_ENTRY_BLACKOUT,1668112200000,1668114900000,840220015:169841
BROKER_HMR_SCHEDULED,1668113100000,1668114300000,840220015:169841
MAINTENANCE_ENTRY_BLOCK,1668123000000,1668124500000,DAILY_SERVER_CLOSE_20221111_0000_0005
MAINTENANCE_FORCE_FLAT,1668124500000,1668125100000,DAILY_SERVER_CLOSE_20221111_0000_0005
MAINTENANCE_RECOVERY,1668125100000,1668126000000,DAILY_SERVER_CLOSE_20221111_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668209400000,1668210900000,DAILY_SERVER_CLOSE_20221112_0000_0005
MAINTENANCE_FORCE_FLAT,1668210900000,1668211500000,DAILY_SERVER_CLOSE_20221112_0000_0005
MAINTENANCE_RECOVERY,1668211500000,1668212400000,DAILY_SERVER_CLOSE_20221112_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668295800000,1668297300000,DAILY_SERVER_CLOSE_20221113_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668296340000,1668297840000,SUNDAY_SERVER_CLOSE_20221113_0009_0019
MAINTENANCE_FORCE_FLAT,1668297300000,1668297900000,DAILY_SERVER_CLOSE_20221113_0000_0005
MAINTENANCE_FORCE_FLAT,1668297840000,1668298740000,SUNDAY_SERVER_CLOSE_20221113_0009_0019
MAINTENANCE_RECOVERY,1668297900000,1668298800000,DAILY_SERVER_CLOSE_20221113_0000_0005
MAINTENANCE_RECOVERY,1668298740000,1668299640000,SUNDAY_SERVER_CLOSE_20221113_0009_0019
MAINTENANCE_ENTRY_BLOCK,1668382200000,1668383700000,DAILY_SERVER_CLOSE_20221114_0000_0005
MAINTENANCE_FORCE_FLAT,1668383700000,1668384300000,DAILY_SERVER_CLOSE_20221114_0000_0005
MAINTENANCE_RECOVERY,1668384300000,1668385200000,DAILY_SERVER_CLOSE_20221114_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668468600000,1668470100000,DAILY_SERVER_CLOSE_20221115_0000_0005
MAINTENANCE_FORCE_FLAT,1668470100000,1668470700000,DAILY_SERVER_CLOSE_20221115_0000_0005
MAINTENANCE_RECOVERY,1668470700000,1668471600000,DAILY_SERVER_CLOSE_20221115_0000_0005
KINGEA_ENTRY_BLACKOUT,1668528000000,1668530700000,840030001:156401
BROKER_HMR_SCHEDULED,1668528900000,1668530100000,840030001:156401
MAINTENANCE_ENTRY_BLOCK,1668555000000,1668556500000,DAILY_SERVER_CLOSE_20221116_0000_0005
MAINTENANCE_FORCE_FLAT,1668556500000,1668557100000,DAILY_SERVER_CLOSE_20221116_0000_0005
MAINTENANCE_RECOVERY,1668557100000,1668558000000,DAILY_SERVER_CLOSE_20221116_0000_0005
KINGEA_ENTRY_BLACKOUT,1668614400000,1668617100000,840020010:156014
KINGEA_ENTRY_BLACKOUT,1668614400000,1668617100000,840020011:156026
BROKER_HMR_SCHEDULED,1668615300000,1668616500000,840020010:156014
BROKER_HMR_SCHEDULED,1668615300000,1668616500000,840020011:156026
KINGEA_ENTRY_BLACKOUT,1668621600000,1668624300000,840200001:170724
BROKER_HMR_SCHEDULED,1668622500000,1668623700000,840200001:170724
MAINTENANCE_ENTRY_BLOCK,1668641400000,1668642900000,DAILY_SERVER_CLOSE_20221117_0000_0005
MAINTENANCE_FORCE_FLAT,1668642900000,1668643500000,DAILY_SERVER_CLOSE_20221117_0000_0005
MAINTENANCE_RECOVERY,1668643500000,1668644400000,DAILY_SERVER_CLOSE_20221117_0000_0005
KINGEA_ENTRY_BLACKOUT,1668700800000,1668703500000,840070001:158360
KINGEA_ENTRY_BLACKOUT,1668700800000,1668703500000,840140001:171424
BROKER_HMR_SCHEDULED,1668701700000,1668702900000,840070001:158360
BROKER_HMR_SCHEDULED,1668701700000,1668702900000,840140001:171424
MAINTENANCE_ENTRY_BLOCK,1668727800000,1668729300000,DAILY_SERVER_CLOSE_20221118_0000_0005
MAINTENANCE_FORCE_FLAT,1668729300000,1668729900000,DAILY_SERVER_CLOSE_20221118_0000_0005
MAINTENANCE_RECOVERY,1668729900000,1668730800000,DAILY_SERVER_CLOSE_20221118_0000_0005
KINGEA_ENTRY_BLACKOUT,1668792600000,1668795300000,840120001:156942
BROKER_HMR_SCHEDULED,1668793500000,1668794700000,840120001:156942
MAINTENANCE_ENTRY_BLOCK,1668814200000,1668815700000,DAILY_SERVER_CLOSE_20221119_0000_0005
MAINTENANCE_FORCE_FLAT,1668815700000,1668816300000,DAILY_SERVER_CLOSE_20221119_0000_0005
MAINTENANCE_RECOVERY,1668816300000,1668817200000,DAILY_SERVER_CLOSE_20221119_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668900600000,1668902100000,DAILY_SERVER_CLOSE_20221120_0000_0005
MAINTENANCE_ENTRY_BLOCK,1668901140000,1668902640000,SUNDAY_SERVER_CLOSE_20221120_0009_0019
MAINTENANCE_FORCE_FLAT,1668902100000,1668902700000,DAILY_SERVER_CLOSE_20221120_0000_0005
MAINTENANCE_FORCE_FLAT,1668902640000,1668903540000,SUNDAY_SERVER_CLOSE_20221120_0009_0019
MAINTENANCE_RECOVERY,1668902700000,1668903600000,DAILY_SERVER_CLOSE_20221120_0000_0005
MAINTENANCE_RECOVERY,1668903540000,1668904440000,SUNDAY_SERVER_CLOSE_20221120_0009_0019
MAINTENANCE_ENTRY_BLOCK,1668987000000,1668988500000,DAILY_SERVER_CLOSE_20221121_0000_0005
MAINTENANCE_FORCE_FLAT,1668988500000,1668989100000,DAILY_SERVER_CLOSE_20221121_0000_0005
MAINTENANCE_RECOVERY,1668989100000,1668990000000,DAILY_SERVER_CLOSE_20221121_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669073400000,1669074900000,DAILY_SERVER_CLOSE_20221122_0000_0005
MAINTENANCE_FORCE_FLAT,1669074900000,1669075500000,DAILY_SERVER_CLOSE_20221122_0000_0005
MAINTENANCE_RECOVERY,1669075500000,1669076400000,DAILY_SERVER_CLOSE_20221122_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669159800000,1669161300000,DAILY_SERVER_CLOSE_20221123_0000_0005
MAINTENANCE_FORCE_FLAT,1669161300000,1669161900000,DAILY_SERVER_CLOSE_20221123_0000_0005
MAINTENANCE_RECOVERY,1669161900000,1669162800000,DAILY_SERVER_CLOSE_20221123_0000_0005
KINGEA_ENTRY_BLACKOUT,1669219200000,1669221900000,840020013:156050
KINGEA_ENTRY_BLACKOUT,1669219200000,1669221900000,840140001:171425
BROKER_HMR_SCHEDULED,1669220100000,1669221300000,840020013:156050
BROKER_HMR_SCHEDULED,1669220100000,1669221300000,840140001:171425
KINGEA_ENTRY_BLACKOUT,1669223700000,1669226400000,840500001:172451
KINGEA_ENTRY_BLACKOUT,1669223700000,1669226400000,840500002:172452
BROKER_HMR_SCHEDULED,1669224600000,1669225800000,840500001:172451
BROKER_HMR_SCHEDULED,1669224600000,1669225800000,840500002:172452
KINGEA_ENTRY_BLACKOUT,1669224600000,1669227300000,840020008:155990
BROKER_HMR_SCHEDULED,1669225500000,1669226700000,840020008:155990
KINGEA_ENTRY_BLACKOUT,1669226400000,1669229100000,840200001:170898
BROKER_HMR_SCHEDULED,1669227300000,1669228500000,840200001:170898
MAINTENANCE_ENTRY_BLOCK,1669246200000,1669247700000,DAILY_SERVER_CLOSE_20221124_0000_0005
MAINTENANCE_FORCE_FLAT,1669247700000,1669248300000,DAILY_SERVER_CLOSE_20221124_0000_0005
MAINTENANCE_RECOVERY,1669248300000,1669249200000,DAILY_SERVER_CLOSE_20221124_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669332600000,1669334100000,DAILY_SERVER_CLOSE_20221125_0000_0005
MAINTENANCE_FORCE_FLAT,1669334100000,1669334700000,DAILY_SERVER_CLOSE_20221125_0000_0005
MAINTENANCE_RECOVERY,1669334700000,1669335600000,DAILY_SERVER_CLOSE_20221125_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669419000000,1669420500000,DAILY_SERVER_CLOSE_20221126_0000_0005
MAINTENANCE_FORCE_FLAT,1669420500000,1669421100000,DAILY_SERVER_CLOSE_20221126_0000_0005
MAINTENANCE_RECOVERY,1669421100000,1669422000000,DAILY_SERVER_CLOSE_20221126_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669505400000,1669506900000,DAILY_SERVER_CLOSE_20221127_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669505940000,1669507440000,SUNDAY_SERVER_CLOSE_20221127_0009_0019
MAINTENANCE_FORCE_FLAT,1669506900000,1669507500000,DAILY_SERVER_CLOSE_20221127_0000_0005
MAINTENANCE_FORCE_FLAT,1669507440000,1669508340000,SUNDAY_SERVER_CLOSE_20221127_0009_0019
MAINTENANCE_RECOVERY,1669507500000,1669508400000,DAILY_SERVER_CLOSE_20221127_0000_0005
MAINTENANCE_RECOVERY,1669508340000,1669509240000,SUNDAY_SERVER_CLOSE_20221127_0009_0019
MAINTENANCE_ENTRY_BLOCK,1669591800000,1669593300000,DAILY_SERVER_CLOSE_20221128_0000_0005
MAINTENANCE_FORCE_FLAT,1669593300000,1669593900000,DAILY_SERVER_CLOSE_20221128_0000_0005
MAINTENANCE_RECOVERY,1669593900000,1669594800000,DAILY_SERVER_CLOSE_20221128_0000_0005
MAINTENANCE_ENTRY_BLOCK,1669678200000,1669679700000,DAILY_SERVER_CLOSE_20221129_0000_0005
MAINTENANCE_FORCE_FLAT,1669679700000,1669680300000,DAILY_SERVER_CLOSE_20221129_0000_0005
MAINTENANCE_RECOVERY,1669680300000,1669681200000,DAILY_SERVER_CLOSE_20221129_0000_0005
KINGEA_ENTRY_BLACKOUT,1669743000000,1669745700000,840180002:160351
BROKER_HMR_SCHEDULED,1669743900000,1669745100000,840180002:160351
MAINTENANCE_ENTRY_BLOCK,1669764600000,1669766100000,DAILY_SERVER_CLOSE_20221130_0000_0005
MAINTENANCE_FORCE_FLAT,1669766100000,1669766700000,DAILY_SERVER_CLOSE_20221130_0000_0005
MAINTENANCE_RECOVERY,1669766700000,1669767600000,DAILY_SERVER_CLOSE_20221130_0000_0005
KINGEA_ENTRY_BLACKOUT,1669823100000,1669825800000,840190001:159496
BROKER_HMR_SCHEDULED,1669824000000,1669825200000,840190001:159496
KINGEA_ENTRY_BLACKOUT,1669824000000,1669826700000,840010007:163418
KINGEA_ENTRY_BLACKOUT,1669824000000,1669826700000,840010018:163501
BROKER_HMR_SCHEDULED,1669824900000,1669826100000,840010007:163418
BROKER_HMR_SCHEDULED,1669824900000,1669826100000,840010018:163501
KINGEA_ENTRY_BLACKOUT,1669828500000,1669831200000,840510001:171397
BROKER_HMR_SCHEDULED,1669829400000,1669830600000,840510001:171397
KINGEA_ENTRY_BLACKOUT,1669829400000,1669832100000,840030021:158447
BROKER_HMR_SCHEDULED,1669830300000,1669831500000,840030021:158447
KINGEA_ENTRY_BLACKOUT,1669831200000,1669833900000,840200001:171212
BROKER_HMR_SCHEDULED,1669832100000,1669833300000,840200001:171212
KINGEA_ENTRY_BLACKOUT,1669842000000,1669844700000,840050022:174910
BROKER_HMR_SCHEDULED,1669842900000,1669844100000,840050022:174910
MAINTENANCE_ENTRY_BLOCK,1669851000000,1669852500000,DAILY_SERVER_CLOSE_20221201_0000_0005
MAINTENANCE_FORCE_FLAT,1669852500000,1669853100000,DAILY_SERVER_CLOSE_20221201_0000_0005
MAINTENANCE_RECOVERY,1669853100000,1669854000000,DAILY_SERVER_CLOSE_20221201_0000_0005
KINGEA_ENTRY_BLACKOUT,1669910400000,1669913100000,840010001:163346
KINGEA_ENTRY_BLACKOUT,1669910400000,1669913100000,840010002:163358
KINGEA_ENTRY_BLACKOUT,1669910400000,1669913100000,840140001:173784
BROKER_HMR_SCHEDULED,1669911300000,1669912500000,840010001:163346
BROKER_HMR_SCHEDULED,1669911300000,1669912500000,840010002:163358
BROKER_HMR_SCHEDULED,1669911300000,1669912500000,840140001:173784
KINGEA_ENTRY_BLACKOUT,1669914900000,1669917600000,840500001:173854
BROKER_HMR_SCHEDULED,1669915800000,1669917000000,840500001:173854
KINGEA_ENTRY_BLACKOUT,1669915800000,1669918500000,840040001:147271
KINGEA_ENTRY_BLACKOUT,1669915800000,1669918500000,840040002:147283
BROKER_HMR_SCHEDULED,1669916700000,1669917900000,840040001:147271
BROKER_HMR_SCHEDULED,1669916700000,1669917900000,840040002:147283
MAINTENANCE_ENTRY_BLOCK,1669937400000,1669938900000,DAILY_SERVER_CLOSE_20221202_0000_0005
MAINTENANCE_FORCE_FLAT,1669938900000,1669939500000,DAILY_SERVER_CLOSE_20221202_0000_0005
MAINTENANCE_RECOVERY,1669939500000,1669940400000,DAILY_SERVER_CLOSE_20221202_0000_0005
KINGEA_ENTRY_BLACKOUT,1669996800000,1669999500000,840030015:156570
KINGEA_ENTRY_BLACKOUT,1669996800000,1669999500000,840030016:156582
KINGEA_ENTRY_BLACKOUT,1669996800000,1669999500000,840030018:156606
BROKER_HMR_SCHEDULED,1669997700000,1669998900000,840030015:156570
BROKER_HMR_SCHEDULED,1669997700000,1669998900000,840030016:156582
BROKER_HMR_SCHEDULED,1669997700000,1669998900000,840030018:156606
MAINTENANCE_ENTRY_BLOCK,1670023800000,1670025300000,DAILY_SERVER_CLOSE_20221203_0000_0005
MAINTENANCE_FORCE_FLAT,1670025300000,1670025900000,DAILY_SERVER_CLOSE_20221203_0000_0005
MAINTENANCE_RECOVERY,1670025900000,1670026800000,DAILY_SERVER_CLOSE_20221203_0000_0005
MAINTENANCE_ENTRY_BLOCK,1670110200000,1670111700000,DAILY_SERVER_CLOSE_20221204_0000_0005
MAINTENANCE_ENTRY_BLOCK,1670110740000,1670112240000,SUNDAY_SERVER_CLOSE_20221204_0009_0019
MAINTENANCE_FORCE_FLAT,1670111700000,1670112300000,DAILY_SERVER_CLOSE_20221204_0000_0005
MAINTENANCE_FORCE_FLAT,1670112240000,1670113140000,SUNDAY_SERVER_CLOSE_20221204_0009_0019
MAINTENANCE_RECOVERY,1670112300000,1670113200000,DAILY_SERVER_CLOSE_20221204_0000_0005
MAINTENANCE_RECOVERY,1670113140000,1670114040000,SUNDAY_SERVER_CLOSE_20221204_0009_0019
MAINTENANCE_ENTRY_BLOCK,1670196600000,1670198100000,DAILY_SERVER_CLOSE_20221205_0000_0005
MAINTENANCE_FORCE_FLAT,1670198100000,1670198700000,DAILY_SERVER_CLOSE_20221205_0000_0005
MAINTENANCE_RECOVERY,1670198700000,1670199600000,DAILY_SERVER_CLOSE_20221205_0000_0005
KINGEA_ENTRY_BLACKOUT,1670260500000,1670263200000,840500002:174122
BROKER_HMR_SCHEDULED,1670261400000,1670262600000,840500002:174122
KINGEA_ENTRY_BLACKOUT,1670261400000,1670264100000,840040003:174193
KINGEA_ENTRY_BLACKOUT,1670261400000,1670264100000,840040008:174213
BROKER_HMR_SCHEDULED,1670262300000,1670263500000,840040003:174193
BROKER_HMR_SCHEDULED,1670262300000,1670263500000,840040008:174213
MAINTENANCE_ENTRY_BLOCK,1670283000000,1670284500000,DAILY_SERVER_CLOSE_20221206_0000_0005
MAINTENANCE_FORCE_FLAT,1670284500000,1670285100000,DAILY_SERVER_CLOSE_20221206_0000_0005
MAINTENANCE_RECOVERY,1670285100000,1670286000000,DAILY_SERVER_CLOSE_20221206_0000_0005
MAINTENANCE_ENTRY_BLOCK,1670369400000,1670370900000,DAILY_SERVER_CLOSE_20221207_0000_0005
MAINTENANCE_FORCE_FLAT,1670370900000,1670371500000,DAILY_SERVER_CLOSE_20221207_0000_0005
MAINTENANCE_RECOVERY,1670371500000,1670372400000,DAILY_SERVER_CLOSE_20221207_0000_0005
KINGEA_ENTRY_BLACKOUT,1670436000000,1670438700000,840200001:171539
BROKER_HMR_SCHEDULED,1670436900000,1670438100000,840200001:171539
MAINTENANCE_ENTRY_BLOCK,1670455800000,1670457300000,DAILY_SERVER_CLOSE_20221208_0000_0005
MAINTENANCE_FORCE_FLAT,1670457300000,1670457900000,DAILY_SERVER_CLOSE_20221208_0000_0005
MAINTENANCE_RECOVERY,1670457900000,1670458800000,DAILY_SERVER_CLOSE_20221208_0000_0005
KINGEA_ENTRY_BLACKOUT,1670515200000,1670517900000,840140001:173785
BROKER_HMR_SCHEDULED,1670516100000,1670517300000,840140001:173785
MAINTENANCE_ENTRY_BLOCK,1670542200000,1670543700000,DAILY_SERVER_CLOSE_20221209_0000_0005
MAINTENANCE_FORCE_FLAT,1670543700000,1670544300000,DAILY_SERVER_CLOSE_20221209_0000_0005
MAINTENANCE_RECOVERY,1670544300000,1670545200000,DAILY_SERVER_CLOSE_20221209_0000_0005
KINGEA_ENTRY_BLACKOUT,1670601600000,1670604300000,840030001:156402
BROKER_HMR_SCHEDULED,1670602500000,1670603700000,840030001:156402
MAINTENANCE_ENTRY_BLOCK,1670628600000,1670630100000,DAILY_SERVER_CLOSE_20221210_0000_0005
MAINTENANCE_FORCE_FLAT,1670630100000,1670630700000,DAILY_SERVER_CLOSE_20221210_0000_0005
MAINTENANCE_RECOVERY,1670630700000,1670631600000,DAILY_SERVER_CLOSE_20221210_0000_0005
MAINTENANCE_ENTRY_BLOCK,1670715000000,1670716500000,DAILY_SERVER_CLOSE_20221211_0000_0005
MAINTENANCE_ENTRY_BLOCK,1670715540000,1670717040000,SUNDAY_SERVER_CLOSE_20221211_0009_0019
MAINTENANCE_FORCE_FLAT,1670716500000,1670717100000,DAILY_SERVER_CLOSE_20221211_0000_0005
MAINTENANCE_FORCE_FLAT,1670717040000,1670717940000,SUNDAY_SERVER_CLOSE_20221211_0009_0019
MAINTENANCE_RECOVERY,1670717100000,1670718000000,DAILY_SERVER_CLOSE_20221211_0000_0005
MAINTENANCE_RECOVERY,1670717940000,1670718840000,SUNDAY_SERVER_CLOSE_20221211_0009_0019
MAINTENANCE_ENTRY_BLOCK,1670801400000,1670802900000,DAILY_SERVER_CLOSE_20221212_0000_0005
MAINTENANCE_FORCE_FLAT,1670802900000,1670803500000,DAILY_SERVER_CLOSE_20221212_0000_0005
MAINTENANCE_RECOVERY,1670803500000,1670804400000,DAILY_SERVER_CLOSE_20221212_0000_0005
KINGEA_ENTRY_BLACKOUT,1670877000000,1670879700000,840220014:169839
BROKER_HMR_SCHEDULED,1670877900000,1670879100000,840220014:169839
MAINTENANCE_ENTRY_BLOCK,1670887800000,1670889300000,DAILY_SERVER_CLOSE_20221213_0000_0005
MAINTENANCE_FORCE_FLAT,1670889300000,1670889900000,DAILY_SERVER_CLOSE_20221213_0000_0005
MAINTENANCE_RECOVERY,1670889900000,1670890800000,DAILY_SERVER_CLOSE_20221213_0000_0005
KINGEA_ENTRY_BLACKOUT,1670947200000,1670949900000,840030005:156450
KINGEA_ENTRY_BLACKOUT,1670947200000,1670949900000,840030006:156462
KINGEA_ENTRY_BLACKOUT,1670947200000,1670949900000,840030007:156474
KINGEA_ENTRY_BLACKOUT,1670947200000,1670949900000,840030034:156754
KINGEA_ENTRY_BLACKOUT,1670947200000,1670949900000,840030035:156766
BROKER_HMR_SCHEDULED,1670948100000,1670949300000,840030005:156450
BROKER_HMR_SCHEDULED,1670948100000,1670949300000,840030006:156462
BROKER_HMR_SCHEDULED,1670948100000,1670949300000,840030007:156474
BROKER_HMR_SCHEDULED,1670948100000,1670949300000,840030034:156754
BROKER_HMR_SCHEDULED,1670948100000,1670949300000,840030035:156766
KINGEA_ENTRY_BLACKOUT,1670963400000,1670966100000,840220015:169842
BROKER_HMR_SCHEDULED,1670964300000,1670965500000,840220015:169842
MAINTENANCE_ENTRY_BLOCK,1670974200000,1670975700000,DAILY_SERVER_CLOSE_20221214_0000_0005
MAINTENANCE_FORCE_FLAT,1670975700000,1670976300000,DAILY_SERVER_CLOSE_20221214_0000_0005
MAINTENANCE_RECOVERY,1670976300000,1670977200000,DAILY_SERVER_CLOSE_20221214_0000_0005
KINGEA_ENTRY_BLACKOUT,1671040800000,1671043500000,840200001:171657
BROKER_HMR_SCHEDULED,1671041700000,1671042900000,840200001:171657
KINGEA_ENTRY_BLACKOUT,1671053400000,1671056100000,840050014:152428
BROKER_HMR_SCHEDULED,1671054300000,1671055500000,840050014:152428
KINGEA_ENTRY_BLACKOUT,1671055200000,1671057900000,840050018:152436
BROKER_HMR_SCHEDULED,1671056100000,1671057300000,840050018:152436
MAINTENANCE_ENTRY_BLOCK,1671060600000,1671062100000,DAILY_SERVER_CLOSE_20221215_0000_0005
MAINTENANCE_FORCE_FLAT,1671062100000,1671062700000,DAILY_SERVER_CLOSE_20221215_0000_0005
MAINTENANCE_RECOVERY,1671062700000,1671063600000,DAILY_SERVER_CLOSE_20221215_0000_0005
KINGEA_ENTRY_BLACKOUT,1671120000000,1671122700000,840020010:156015
KINGEA_ENTRY_BLACKOUT,1671120000000,1671122700000,840020011:156027
KINGEA_ENTRY_BLACKOUT,1671120000000,1671122700000,840070001:158361
KINGEA_ENTRY_BLACKOUT,1671120000000,1671122700000,840140001:173786
BROKER_HMR_SCHEDULED,1671120900000,1671122100000,840020010:156015
BROKER_HMR_SCHEDULED,1671120900000,1671122100000,840020011:156027
BROKER_HMR_SCHEDULED,1671120900000,1671122100000,840070001:158361
BROKER_HMR_SCHEDULED,1671120900000,1671122100000,840140001:173786
MAINTENANCE_ENTRY_BLOCK,1671147000000,1671148500000,DAILY_SERVER_CLOSE_20221216_0000_0005
MAINTENANCE_FORCE_FLAT,1671148500000,1671149100000,DAILY_SERVER_CLOSE_20221216_0000_0005
MAINTENANCE_RECOVERY,1671149100000,1671150000000,DAILY_SERVER_CLOSE_20221216_0000_0005
KINGEA_ENTRY_BLACKOUT,1671210900000,1671213600000,840500001:175032
KINGEA_ENTRY_BLACKOUT,1671210900000,1671213600000,840500002:175033
BROKER_HMR_SCHEDULED,1671211800000,1671213000000,840500001:175032
BROKER_HMR_SCHEDULED,1671211800000,1671213000000,840500002:175033
MAINTENANCE_ENTRY_BLOCK,1671233400000,1671234900000,DAILY_SERVER_CLOSE_20221217_0000_0005
MAINTENANCE_FORCE_FLAT,1671234900000,1671235500000,DAILY_SERVER_CLOSE_20221217_0000_0005
MAINTENANCE_RECOVERY,1671235500000,1671236400000,DAILY_SERVER_CLOSE_20221217_0000_0005
MAINTENANCE_ENTRY_BLOCK,1671319800000,1671321300000,DAILY_SERVER_CLOSE_20221218_0000_0005
MAINTENANCE_ENTRY_BLOCK,1671320340000,1671321840000,SUNDAY_SERVER_CLOSE_20221218_0009_0019
MAINTENANCE_FORCE_FLAT,1671321300000,1671321900000,DAILY_SERVER_CLOSE_20221218_0000_0005
MAINTENANCE_FORCE_FLAT,1671321840000,1671322740000,SUNDAY_SERVER_CLOSE_20221218_0009_0019
MAINTENANCE_RECOVERY,1671321900000,1671322800000,DAILY_SERVER_CLOSE_20221218_0000_0005
MAINTENANCE_RECOVERY,1671322740000,1671323640000,SUNDAY_SERVER_CLOSE_20221218_0009_0019
MAINTENANCE_ENTRY_BLOCK,1671406200000,1671407700000,DAILY_SERVER_CLOSE_20221219_0000_0005
MAINTENANCE_FORCE_FLAT,1671407700000,1671408300000,DAILY_SERVER_CLOSE_20221219_0000_0005
MAINTENANCE_RECOVERY,1671408300000,1671409200000,DAILY_SERVER_CLOSE_20221219_0000_0005
MAINTENANCE_ENTRY_BLOCK,1671492600000,1671494100000,DAILY_SERVER_CLOSE_20221220_0000_0005
MAINTENANCE_FORCE_FLAT,1671494100000,1671494700000,DAILY_SERVER_CLOSE_20221220_0000_0005
MAINTENANCE_RECOVERY,1671494700000,1671495600000,DAILY_SERVER_CLOSE_20221220_0000_0005
MAINTENANCE_ENTRY_BLOCK,1671579000000,1671580500000,DAILY_SERVER_CLOSE_20221221_0000_0005
MAINTENANCE_FORCE_FLAT,1671580500000,1671581100000,DAILY_SERVER_CLOSE_20221221_0000_0005
MAINTENANCE_RECOVERY,1671581100000,1671582000000,DAILY_SERVER_CLOSE_20221221_0000_0005
KINGEA_ENTRY_BLACKOUT,1671643800000,1671646500000,840120001:156943
KINGEA_ENTRY_BLACKOUT,1671643800000,1671646500000,840180002:160352
BROKER_HMR_SCHEDULED,1671644700000,1671645900000,840120001:156943
BROKER_HMR_SCHEDULED,1671644700000,1671645900000,840180002:160352
KINGEA_ENTRY_BLACKOUT,1671645600000,1671648300000,840200001:172382
BROKER_HMR_SCHEDULED,1671646500000,1671647700000,840200001:172382
MAINTENANCE_ENTRY_BLOCK,1671665400000,1671666900000,DAILY_SERVER_CLOSE_20221222_0000_0005
MAINTENANCE_FORCE_FLAT,1671666900000,1671667500000,DAILY_SERVER_CLOSE_20221222_0000_0005
MAINTENANCE_RECOVERY,1671667500000,1671668400000,DAILY_SERVER_CLOSE_20221222_0000_0005
KINGEA_ENTRY_BLACKOUT,1671724800000,1671727500000,840010007:163419
KINGEA_ENTRY_BLACKOUT,1671724800000,1671727500000,840010018:163502
KINGEA_ENTRY_BLACKOUT,1671724800000,1671727500000,840140001:173787
BROKER_HMR_SCHEDULED,1671725700000,1671726900000,840010007:163419
BROKER_HMR_SCHEDULED,1671725700000,1671726900000,840010018:163502
BROKER_HMR_SCHEDULED,1671725700000,1671726900000,840140001:173787
MAINTENANCE_ENTRY_BLOCK,1671751800000,1671753300000,DAILY_SERVER_CLOSE_20221223_0000_0005
MAINTENANCE_FORCE_FLAT,1671753300000,1671753900000,DAILY_SERVER_CLOSE_20221223_0000_0005
MAINTENANCE_RECOVERY,1671753900000,1671754800000,DAILY_SERVER_CLOSE_20221223_0000_0005
KINGEA_ENTRY_BLACKOUT,1671811200000,1671813900000,840010001:163347
KINGEA_ENTRY_BLACKOUT,1671811200000,1671813900000,840010002:163359
KINGEA_ENTRY_BLACKOUT,1671811200000,1671813900000,840020013:156051
BROKER_HMR_SCHEDULED,1671812100000,1671813300000,840010001:163347
BROKER_HMR_SCHEDULED,1671812100000,1671813300000,840010002:163359
BROKER_HMR_SCHEDULED,1671812100000,1671813300000,840020013:156051
KINGEA_ENTRY_BLACKOUT,1671816600000,1671819300000,840020008:155991
BROKER_HMR_SCHEDULED,1671817500000,1671818700000,840020008:155991
MAINTENANCE_ENTRY_BLOCK,1671838200000,1671839700000,DAILY_SERVER_CLOSE_20221224_0000_0005
MAINTENANCE_FORCE_FLAT,1671839700000,1671840300000,DAILY_SERVER_CLOSE_20221224_0000_0005
MAINTENANCE_RECOVERY,1671840300000,1671841200000,DAILY_SERVER_CLOSE_20221224_0000_0005
MAINTENANCE_ENTRY_BLOCK,1671924600000,1671926100000,DAILY_SERVER_CLOSE_20221225_0000_0005
